parcel_id,sqft,baths,beds,tax_value,fips,tax_amount,age,tax_rate,county
12172742,1551.0,2.0,4.0,638001.0,6037.0,7586.51,89.0,0.011891062866672623,Los Angeles
13835031,1267.0,2.0,3.0,65176.0,6059.0,993.18,63.0,0.015238431324413894,Orange
14492912,1099.0,1.5,3.0,205730.0,6059.0,2029.72,43.0,0.00986594079618918,Orange
17263195,672.0,1.0,1.0,146100.0,6111.0,1585.14,31.0,0.010849691991786448,Ventura
14492602,2200.0,2.0,4.0,578266.0,6059.0,5904.92,46.0,0.010211425191866718,Orange
12293469,1355.0,1.0,3.0,236885.0,6037.0,3531.26,69.0,0.01490706460940963,Los Angeles
11008335,2051.0,3.0,3.0,463069.0,6037.0,5770.85,30.0,0.012462181661912156,Los Angeles
13835457,2042.0,3.0,4.0,727006.0,6059.0,8462.14,61.0,0.011639711364142798,Orange
14200970,1801.0,2.5,3.0,311209.0,6059.0,3764.58,31.0,0.01209662959618777,Orange
17060646,2961.0,2.5,4.0,1078000.0,6111.0,12008.72,32.0,0.011139814471243042,Ventura
12786487,660.0,1.0,2.0,329000.0,6037.0,4142.83,94.0,0.012592188449848024,Los Angeles
11587617,1188.0,2.0,2.0,807714.0,6037.0,9739.12,28.0,0.012057634261632212,Los Angeles
12252821,1498.0,2.0,3.0,388324.0,6037.0,4916.09,63.0,0.012659763496461718,Los Angeles
11239447,1861.0,3.0,3.0,143010.0,6037.0,3460.66,24.0,0.024198727361722957,Los Angeles
12644606,1582.0,2.0,3.0,79891.0,6037.0,1087.45,55.0,0.013611670901603435,Los Angeles
12998109,1358.0,2.0,3.0,68088.0,6037.0,1321.25,67.0,0.019405034661026905,Los Angeles
11140725,1319.0,3.0,3.0,249649.0,6037.0,3572.61,33.0,0.014310531986909621,Los Angeles
12745556,1661.0,2.0,4.0,393501.0,6037.0,5111.36,54.0,0.01298944602427948,Los Angeles
12954569,1805.0,2.0,3.0,72443.0,6037.0,1109.9,59.0,0.015321011001753104,Los Angeles
17061753,929.0,1.0,3.0,340000.0,6111.0,3683.76,87.0,0.010834588235294118,Ventura
14171061,1625.0,2.0,3.0,587829.0,6059.0,6942.02,48.0,0.011809590884423873,Orange
13096752,1437.0,2.0,4.0,291791.0,6037.0,3620.95,57.0,0.012409395766147687,Los Angeles
14662154,1347.0,2.0,2.0,1010104.0,6059.0,10871.46,27.0,0.010762713542367913,Orange
11621294,2352.0,3.0,2.0,1029727.0,6037.0,12407.34,35.0,0.012049154775974603,Los Angeles
11188587,2081.0,3.0,4.0,178029.0,6037.0,3183.44,29.0,0.017881581090721174,Los Angeles
14380436,2180.0,2.5,4.0,405847.0,6059.0,4128.34,44.0,0.010172158473513418,Orange
12789233,1347.0,2.0,2.0,201415.0,6037.0,2581.64,67.0,0.01281751607377802,Los Angeles
11922424,4106.0,5.0,5.0,767480.0,6037.0,9091.65,105.0,0.011846106738937823,Los Angeles
14616275,1088.0,1.5,2.0,352000.0,6059.0,3979.66,36.0,0.011305852272727273,Orange
13913073,1355.0,1.5,4.0,367034.0,6059.0,4374.94,64.0,0.01191971316008871,Orange
14183578,1448.0,2.0,4.0,131156.0,6059.0,1774.38,55.0,0.013528774894019336,Orange
11967657,617.0,1.0,1.0,190430.0,6037.0,2285.5,70.0,0.012001785432967494,Los Angeles
10952179,1337.0,2.0,3.0,707000.0,6037.0,7747.65,65.0,0.010958486562942007,Los Angeles
13946318,1237.0,2.0,3.0,56368.0,6059.0,3529.44,58.0,0.06261424921941527,Orange
11645007,608.0,1.0,1.0,134390.0,6037.0,1661.38,54.0,0.012362378153136394,Los Angeles
11665055,1534.0,2.0,2.0,1468000.0,6037.0,17682.76,66.0,0.012045476839237056,Los Angeles
12580759,736.0,1.0,2.0,190000.0,6037.0,2513.68,73.0,0.013229894736842104,Los Angeles
14380657,2290.0,3.0,4.0,388380.0,6059.0,3948.38,41.0,0.010166280446984912,Orange
11934479,1221.0,1.0,2.0,182078.0,6037.0,2228.19,96.0,0.012237557530289217,Los Angeles
12139377,2031.0,2.0,3.0,736055.0,6037.0,8582.6,15.0,0.011660269952652996,Los Angeles
11902127,1491.0,2.0,3.0,183904.0,6037.0,2389.05,69.0,0.012990745171393772,Los Angeles
12643248,1123.0,2.0,2.0,256271.0,6037.0,3158.89,30.0,0.012326365449075392,Los Angeles
14689999,1451.0,2.0,2.0,362958.0,6059.0,3855.22,39.0,0.010621669724871748,Orange
11327847,4691.0,4.0,5.0,1062653.0,6037.0,12409.33,34.0,0.011677687824717946,Los Angeles
11525292,1270.0,2.0,1.0,572127.0,6037.0,9426.83,10.0,0.01647681371443753,Los Angeles
10724565,1646.0,3.0,4.0,546121.0,6037.0,6746.89,53.0,0.012354203555622289,Los Angeles
12859643,1867.0,3.0,4.0,287663.0,6037.0,3605.77,47.0,0.01253470206456861,Los Angeles
11064222,1088.0,1.0,2.0,56489.0,6037.0,801.72,65.0,0.014192497654410594,Los Angeles
13880292,1186.0,1.5,3.0,183883.0,6059.0,2402.84,64.0,0.013067222092308697,Orange
11013393,1040.0,2.0,3.0,319430.0,6037.0,4074.08,56.0,0.012754218451616943,Los Angeles
10922648,846.0,1.0,2.0,171198.0,6037.0,2069.91,73.0,0.012090737041320576,Los Angeles
12703715,1694.0,2.0,2.0,128774.0,6037.0,2146.47,65.0,0.016668504511780327,Los Angeles
14463063,1930.0,2.5,4.0,505408.0,6059.0,7637.4,18.0,0.01511135557806762,Orange
12557540,622.0,1.0,1.0,315000.0,6037.0,3833.73,27.0,0.012170571428571428,Los Angeles
11242266,2336.0,3.0,4.0,490680.0,6037.0,6893.38,16.0,0.014048626396021847,Los Angeles
11551468,1338.0,1.0,2.0,814837.0,6037.0,9757.88,87.0,0.01197525394649482,Los Angeles
12874123,1359.0,2.0,4.0,129164.0,6037.0,1745.71,61.0,0.013515453222260073,Los Angeles
11277430,1259.0,2.0,3.0,103583.0,6037.0,2010.66,62.0,0.019411100277072494,Los Angeles
14702104,1493.0,2.5,2.0,470782.0,6059.0,5760.7,9.0,0.012236449142065753,Orange
14700887,1190.0,1.5,2.0,249874.0,6059.0,2924.2,38.0,0.011702698159872574,Orange
13940382,1770.0,2.0,4.0,435025.0,6059.0,4841.64,55.0,0.011129567266249066,Orange
13982090,1876.0,2.0,3.0,832061.0,6059.0,9311.8,58.0,0.011191246795607533,Orange
13885150,1196.0,2.0,3.0,57217.0,6059.0,937.04,58.0,0.016376950906199207,Orange
12774321,1400.0,2.0,3.0,66841.0,6037.0,1145.06,55.0,0.01713110216783112,Los Angeles
12169067,1530.0,1.0,3.0,52235.0,6037.0,1033.53,109.0,0.01978615870584857,Los Angeles
10965264,1355.0,3.0,3.0,227006.0,6037.0,2772.74,31.0,0.012214390809053505,Los Angeles
17194866,3611.0,4.5,4.0,872168.0,6111.0,9693.14,14.0,0.011113845039029176,Ventura
12835501,1096.0,1.0,3.0,367000.0,6037.0,4436.25,63.0,0.012087874659400545,Los Angeles
14649160,1518.0,2.5,2.0,503259.0,6059.0,5128.12,4.0,0.010189822735410593,Orange
11306580,2818.0,3.0,6.0,299036.0,6037.0,4527.22,14.0,0.015139381211626694,Los Angeles
14049113,1545.0,2.0,4.0,695000.0,6059.0,7908.5,46.0,0.011379136690647482,Orange
17155198,1830.0,2.0,3.0,74029.0,6111.0,848.12,48.0,0.011456591335827852,Ventura
12408130,1241.0,2.0,3.0,249269.0,6037.0,3049.72,58.0,0.012234654128672237,Los Angeles
11157640,5098.0,5.0,5.0,1285358.0,6037.0,15622.99,27.0,0.012154582614337795,Los Angeles
13873261,1969.0,2.0,4.0,61267.0,6059.0,1010.02,92.0,0.016485546868624218,Orange
11501652,1844.0,3.0,4.0,1359777.0,6037.0,15102.87,69.0,0.01110687267103356,Los Angeles
11550719,1481.0,2.0,3.0,2040652.0,6037.0,24575.74,64.0,0.01204308230898752,Los Angeles
11610587,3337.0,5.0,4.0,979715.0,6037.0,11872.05,21.0,0.01211786080645902,Los Angeles
12414201,2356.0,3.0,3.0,397281.0,6037.0,4605.82,51.0,0.011593355836297229,Los Angeles
12413385,2153.0,3.0,4.0,140644.0,6037.0,1820.65,49.0,0.01294509541821905,Los Angeles
12555820,679.0,1.0,1.0,275000.0,6037.0,3355.71,36.0,0.012202581818181818,Los Angeles
11839196,1362.0,2.0,3.0,98523.0,6037.0,1451.21,61.0,0.01472965703439806,Los Angeles
12016196,2322.0,3.0,4.0,1058894.0,6037.0,12852.48,96.0,0.012137645505593571,Los Angeles
11651365,3555.0,5.0,4.0,300145.0,6037.0,3912.91,46.0,0.01303673224608106,Los Angeles
10916727,2700.0,3.0,4.0,1760407.0,6037.0,21324.34,63.0,0.012113301071854406,Los Angeles
14249294,1851.0,2.5,3.0,644944.0,6059.0,6942.24,59.0,0.010764097347986801,Orange
11784809,820.0,1.0,0.0,324675.0,6037.0,3950.7,11.0,0.012168168168168167,Los Angeles
12130755,2262.0,2.0,3.0,824240.0,6037.0,9621.58,59.0,0.011673274774337572,Los Angeles
12371887,996.0,1.0,2.0,239339.0,6037.0,3504.1,87.0,0.014640739703934586,Los Angeles
14248759,1804.0,2.5,3.0,735000.0,6059.0,8604.04,65.0,0.0117061768707483,Orange
12700209,1774.0,2.0,3.0,905025.0,6037.0,11004.24,58.0,0.012159045330239496,Los Angeles
12028092,1264.0,2.0,2.0,464663.0,6037.0,5596.17,95.0,0.01204350249535685,Los Angeles
14248193,1738.0,2.0,4.0,298124.0,6059.0,7507.82,49.0,0.025183547785485233,Orange
17209386,2247.0,3.0,4.0,753000.0,6111.0,8019.34,45.0,0.010649853917662683,Ventura
11193535,1919.0,2.0,4.0,286663.0,6037.0,5219.87,8.0,0.01820908174406882,Los Angeles
17112738,2170.0,3.0,4.0,371200.0,6111.0,9384.86,8.0,0.025282489224137932,Ventura
13902339,1560.0,2.5,4.0,354054.0,6059.0,4150.26,53.0,0.01172211018658171,Orange
11064559,1399.0,2.0,3.0,52341.0,6037.0,710.61,79.0,0.01357654611107927,Los Angeles
14094352,2099.0,2.0,4.0,275398.0,6059.0,3710.96,52.0,0.013474898147408479,Orange
14468259,4686.0,4.5,5.0,1804807.0,6059.0,18653.56,20.0,0.010335487395605181,Orange
12169036,954.0,1.0,2.0,453470.0,6037.0,5814.62,106.0,0.012822502039826229,Los Angeles
12058735,1761.0,2.0,2.0,324522.0,6037.0,3546.85,36.0,0.010929459327872995,Los Angeles
12867504,1696.0,2.0,3.0,741812.0,6037.0,8667.86,69.0,0.011684712568683172,Los Angeles
10791360,961.0,2.0,2.0,356000.0,6037.0,4277.12,40.0,0.01201438202247191,Los Angeles
14466857,3069.0,3.0,4.0,690989.0,6059.0,7258.32,22.0,0.010504248258655348,Orange
14139547,1022.0,1.5,3.0,474000.0,6059.0,5405.16,59.0,0.011403291139240506,Orange
14202852,1379.0,2.5,3.0,487736.0,6059.0,5384.88,33.0,0.011040562927485361,Orange
12764703,2032.0,3.0,4.0,492295.0,6037.0,6567.77,13.0,0.01334112676342437,Los Angeles
11780812,700.0,1.0,1.0,387277.0,6037.0,4913.09,10.0,0.01268624266351991,Los Angeles
14139355,1781.0,2.5,3.0,70001.0,6059.0,1038.92,62.0,0.014841502264253369,Orange
12241309,713.0,1.0,2.0,161253.0,6037.0,2207.64,63.0,0.013690535990028091,Los Angeles
11913177,1290.0,1.0,2.0,408345.0,6037.0,5646.2,76.0,0.01382703351332819,Los Angeles
14397747,2647.0,3.0,3.0,775855.0,6059.0,7869.82,39.0,0.010143415973345534,Orange
11285592,2306.0,2.0,4.0,215000.0,6037.0,3283.11,36.0,0.015270279069767443,Los Angeles
14397784,3075.0,2.5,4.0,951279.0,6059.0,9574.16,39.0,0.010064513144934346,Orange
12765303,984.0,1.0,2.0,37641.0,6037.0,866.1,85.0,0.02300948433888579,Los Angeles
11155353,843.0,2.0,2.0,189623.0,6037.0,2727.65,32.0,0.014384594695791123,Los Angeles
12967758,4263.0,5.0,6.0,1588854.0,6037.0,20364.74,87.0,0.012817250672497286,Los Angeles
12386373,2085.0,3.0,4.0,120885.0,6037.0,1686.51,54.0,0.013951358729370889,Los Angeles
12072827,3782.0,5.0,4.0,950932.0,6037.0,10529.28,51.0,0.011072589838179808,Los Angeles
10787328,1484.0,2.0,4.0,269751.0,6037.0,3347.57,60.0,0.012409852048741248,Los Angeles
13895776,1723.0,2.0,3.0,1461052.0,6059.0,17708.96,70.0,0.012120691118454374,Orange
10849946,1116.0,2.0,3.0,541000.0,6037.0,6631.85,68.0,0.012258502772643254,Los Angeles
10920548,2577.0,3.0,3.0,832504.0,6037.0,10419.41,46.0,0.012515747672083258,Los Angeles
11155604,1008.0,2.0,3.0,223528.0,6037.0,3339.76,27.0,0.014941125943953332,Los Angeles
12072909,1996.0,3.0,2.0,140512.0,6037.0,1617.76,51.0,0.011513322705534047,Los Angeles
14100170,1312.0,2.0,3.0,409036.0,6059.0,4751.92,44.0,0.011617363752823712,Orange
12391954,756.0,1.0,2.0,314000.0,6037.0,4059.81,89.0,0.012929331210191082,Los Angeles
12415770,1096.0,1.0,3.0,445000.0,6037.0,5218.88,65.0,0.011727820224719101,Los Angeles
14606647,964.0,1.5,2.0,269000.0,6059.0,3273.46,53.0,0.012168996282527881,Orange
12868476,1555.0,3.0,3.0,371841.0,6037.0,4605.05,25.0,0.012384460024580398,Los Angeles
10918731,5584.0,5.0,4.0,729715.0,6037.0,9073.02,26.0,0.012433648753280391,Los Angeles
12002219,1270.0,3.0,2.0,620706.0,6037.0,7636.88,11.0,0.012303538229048857,Los Angeles
11450280,850.0,2.0,1.0,108972.0,6037.0,1395.58,61.0,0.01280677605256396,Los Angeles
14609298,810.0,1.0,1.0,210212.0,6059.0,2441.94,38.0,0.011616558521873157,Orange
11097384,1479.0,2.0,4.0,80520.0,6037.0,1110.25,61.0,0.013788499751614506,Los Angeles
11097481,1917.0,2.0,3.0,460810.0,6037.0,5743.66,41.0,0.012464269438597252,Los Angeles
10786555,1483.0,2.0,3.0,236046.0,6037.0,2954.94,61.0,0.012518492158308126,Los Angeles
17097762,2359.0,3.0,4.0,289582.0,6111.0,3240.96,46.0,0.01119185584739383,Ventura
14154656,2130.0,3.0,4.0,115002.0,6059.0,1534.08,57.0,0.013339594094015755,Orange
10921708,840.0,1.0,2.0,45731.0,6037.0,573.66,70.0,0.012544226017362402,Los Angeles
10919256,1478.0,3.0,3.0,385217.0,6037.0,4754.52,42.0,0.012342445946051188,Los Angeles
12397746,1054.0,1.0,3.0,372000.0,6037.0,4807.74,66.0,0.012924032258064516,Los Angeles
13899563,3511.0,3.0,3.0,169570.0,6059.0,1665.32,44.0,0.009820840950639854,Orange
12970177,740.0,1.0,2.0,27699.0,6037.0,772.1,68.0,0.027874652514531213,Los Angeles
17255226,2070.0,2.5,4.0,257606.0,6111.0,3148.08,41.0,0.012220522813909614,Ventura
11553438,1759.0,2.0,4.0,792603.0,6037.0,9578.61,69.0,0.012085003463272282,Los Angeles
11015158,2260.0,4.0,5.0,109724.0,6037.0,1532.36,56.0,0.01396558638037257,Los Angeles
11305150,1807.0,3.0,4.0,154389.0,6037.0,2629.14,30.0,0.017029322037191767,Los Angeles
11607812,1434.0,2.0,2.0,677051.0,6037.0,8089.66,43.0,0.011948376119376531,Los Angeles
11938846,1184.0,1.0,3.0,503247.0,6037.0,6047.34,70.0,0.012016643914419759,Los Angeles
14239208,1343.0,1.5,3.0,120058.0,6059.0,1514.16,44.0,0.012611904246280965,Orange
14651786,1256.0,2.5,2.0,437000.0,6059.0,4366.06,28.0,0.009990983981693364,Orange
12834991,1138.0,2.0,3.0,440618.0,6037.0,5166.48,61.0,0.011725530958789698,Los Angeles
14634635,1162.0,2.0,2.0,502548.0,6059.0,5120.8,32.0,0.010189673424230123,Orange
10921000,1338.0,1.0,3.0,417192.0,6037.0,5037.08,67.0,0.012073769391551132,Los Angeles
11204718,1233.0,2.0,3.0,173718.0,6037.0,2997.03,31.0,0.017252270921838845,Los Angeles
12960671,1236.0,3.0,2.0,414000.0,6037.0,5448.99,34.0,0.013161811594202898,Los Angeles
14611429,1204.0,2.0,2.0,173433.0,6059.0,2203.54,53.0,0.012705425149769651,Orange
14753193,1156.0,1.5,3.0,377969.0,6059.0,3863.96,32.0,0.01022295479258881,Orange
14406604,4672.0,4.5,5.0,2486000.0,6059.0,26063.88,16.0,0.010484263877715205,Orange
17289668,1187.0,2.0,2.0,218739.0,6111.0,2443.52,30.0,0.011170938881498041,Ventura
11971344,808.0,1.0,2.0,487015.0,6037.0,5968.67,90.0,0.012255618410110572,Los Angeles
12238338,2121.0,2.0,4.0,124910.0,6037.0,2019.38,70.0,0.01616668000960692,Los Angeles
11104049,1942.0,3.0,4.0,280810.0,6037.0,3855.29,30.0,0.013729176311384922,Los Angeles
11024746,1115.0,1.0,2.0,133858.0,6037.0,1734.21,67.0,0.012955594734718882,Los Angeles
10713679,1971.0,3.0,3.0,539000.0,6037.0,6542.29,19.0,0.012137829313543598,Los Angeles
11444664,1935.0,3.0,4.0,626497.0,6037.0,7174.37,33.0,0.01145156321578555,Los Angeles
10809757,1312.0,1.0,3.0,388218.0,6037.0,4741.61,60.0,0.012213781947256438,Los Angeles
11024363,876.0,1.0,2.0,333300.0,6037.0,4080.92,65.0,0.012243984398439845,Los Angeles
11095005,693.0,1.0,2.0,198160.0,6037.0,2373.66,31.0,0.011978502220427937,Los Angeles
14612975,1304.0,2.0,2.0,620285.0,6059.0,6853.56,32.0,0.011049050033452365,Orange
14389216,2580.0,2.5,4.0,1475636.0,6059.0,15223.36,39.0,0.010316473710318805,Orange
14406111,1642.0,3.0,3.0,453608.0,6059.0,4697.68,44.0,0.010356254739775313,Orange
12429936,1082.0,1.0,3.0,244060.0,6037.0,3153.8,67.0,0.01292223223797427,Los Angeles
14170011,3500.0,3.0,4.0,480158.0,6059.0,5798.92,37.0,0.012077107951965812,Orange
10972975,845.0,1.0,2.0,250789.0,6037.0,3096.19,77.0,0.012345796665722978,Los Angeles
14264542,2093.0,3.0,5.0,130724.0,6059.0,1803.34,48.0,0.013795018512285425,Orange
11444745,1587.0,2.0,3.0,99911.0,6037.0,1792.27,62.0,0.01793866541221687,Los Angeles
12429360,1036.0,1.0,3.0,220297.0,6037.0,2715.83,56.0,0.012328038965578287,Los Angeles
11065727,1242.0,3.0,3.0,184688.0,6037.0,2340.88,43.0,0.01267478125270727,Los Angeles
12248423,1323.0,2.0,3.0,456862.0,6037.0,5659.57,60.0,0.01238792020347501,Los Angeles
12779391,2097.0,2.0,2.0,84856.0,6037.0,1496.29,76.0,0.01763328462336193,Los Angeles
11838349,1500.0,2.0,3.0,96667.0,6037.0,1448.98,57.0,0.014989396588287627,Los Angeles
11145996,2614.0,3.0,4.0,598299.0,6037.0,8242.47,17.0,0.013776506395631615,Los Angeles
17289582,1332.0,2.5,3.0,416283.0,6111.0,4593.28,30.0,0.011034032136791556,Ventura
14388923,1237.0,2.0,2.0,456663.0,6059.0,4753.68,32.0,0.010409601828919795,Orange
17181775,1872.0,3.0,5.0,90206.0,6111.0,1027.3,46.0,0.011388377713234152,Ventura
11105001,982.0,2.0,3.0,366100.0,6037.0,4795.69,56.0,0.013099399071291996,Los Angeles
12161661,1277.0,2.0,3.0,409851.0,6037.0,4952.38,70.0,0.012083366882110817,Los Angeles
14614143,1306.0,2.5,2.0,328211.0,6059.0,4170.76,25.0,0.012707557028862532,Orange
11104900,1080.0,2.0,3.0,286796.0,6037.0,3954.15,56.0,0.013787326183070894,Los Angeles
12088811,1167.0,2.0,3.0,790000.0,6037.0,9558.63,80.0,0.012099531645569619,Los Angeles
11862847,922.0,1.0,2.0,197417.0,6037.0,2558.24,89.0,0.012958559799814605,Los Angeles
17072705,528.0,1.0,1.0,243347.0,6111.0,2646.22,77.0,0.010874265965884106,Ventura
11970563,1372.0,2.0,3.0,752000.0,6037.0,9027.93,59.0,0.012005226063829788,Los Angeles
14088278,1752.0,3.0,2.0,2056054.0,6059.0,22802.5,67.0,0.011090418831412015,Orange
10986621,1017.0,2.0,2.0,135970.0,6037.0,1722.64,29.0,0.012669265279105685,Los Angeles
12088378,1098.0,2.0,2.0,183284.0,6037.0,2206.24,93.0,0.01203727548503961,Los Angeles
12435726,956.0,1.0,2.0,236883.0,6037.0,6421.96,64.0,0.027110261183791156,Los Angeles
12211246,792.0,1.0,2.0,255800.0,6037.0,3199.63,94.0,0.012508326817826427,Los Angeles
12572315,920.0,1.0,2.0,252211.0,6037.0,3174.08,68.0,0.01258501809992427,Los Angeles
12699359,1925.0,2.0,3.0,302249.0,6037.0,3740.36,80.0,0.012375094706682238,Los Angeles
12781604,1160.0,2.0,2.0,305480.0,6037.0,3961.75,67.0,0.012968934136441011,Los Angeles
12781588,1134.0,1.0,3.0,56283.0,6037.0,1013.89,67.0,0.018014142813993567,Los Angeles
14660284,1056.0,1.5,2.0,424000.0,6059.0,4824.9,43.0,0.01137948113207547,Orange
17154066,3100.0,3.5,3.0,1114087.0,6111.0,20123.5,10.0,0.018062772476476252,Ventura
12276437,1398.0,2.0,3.0,338000.0,6037.0,5813.38,31.0,0.017199349112426036,Los Angeles
11320204,3080.0,3.0,5.0,362435.0,6037.0,5350.52,27.0,0.014762702277649786,Los Angeles
11278530,1947.0,3.0,4.0,184179.0,6037.0,2905.84,53.0,0.01577726016538259,Los Angeles
14660104,989.0,2.0,2.0,110011.0,6059.0,1076.18,44.0,0.009782476297824763,Orange
11320108,2704.0,4.0,4.0,264074.0,6037.0,4070.01,28.0,0.015412384407400956,Los Angeles
12045644,1111.0,3.0,2.0,247274.0,6037.0,2764.03,29.0,0.011178004966150911,Los Angeles
14659815,1804.0,2.5,3.0,533299.0,6059.0,9207.34,11.0,0.017264873926259004,Orange
17183428,1950.0,2.5,4.0,326338.0,6111.0,3706.0,39.0,0.011356323811508313,Ventura
12428446,1204.0,3.0,3.0,216579.0,6037.0,2642.52,38.0,0.012201182940174256,Los Angeles
17079222,697.0,1.0,2.0,327744.0,6111.0,3437.82,89.0,0.010489345342706503,Ventura
12886443,1079.0,2.0,3.0,205625.0,6037.0,2694.27,63.0,0.01310283282674772,Los Angeles
12829947,1578.0,2.0,3.0,369125.0,6037.0,4561.39,62.0,0.012357304436166611,Los Angeles
14255959,1340.0,2.0,4.0,72903.0,6059.0,1161.18,62.0,0.015927739599193448,Orange
11102973,1925.0,2.0,3.0,441974.0,6037.0,5903.72,44.0,0.013357618321439724,Los Angeles
14255736,1583.0,2.0,3.0,707000.0,6059.0,7968.28,60.0,0.01127055162659123,Orange
12420601,2187.0,3.0,4.0,735000.0,6037.0,8328.95,45.0,0.011331904761904764,Los Angeles
10857136,1817.0,3.0,2.0,407928.0,6037.0,4916.49,42.0,0.012052347473083485,Los Angeles
14405155,1616.0,2.0,3.0,909186.0,6059.0,10047.0,43.0,0.01105054411308577,Orange
12246218,1770.0,3.0,2.0,450420.0,6037.0,5420.98,5.0,0.0120353891923094,Los Angeles
14179753,1681.0,2.0,3.0,337694.0,6059.0,3940.68,55.0,0.01166938115572086,Orange
14656376,1361.0,2.0,2.0,433370.0,6059.0,4980.82,43.0,0.011493227496134942,Orange
12700059,1900.0,2.0,3.0,132841.0,6037.0,1870.95,62.0,0.014084130652434114,Los Angeles
17190003,1261.0,2.5,3.0,213303.0,6111.0,2443.7,40.0,0.011456472717214478,Ventura
10784772,1074.0,3.0,2.0,285000.0,6037.0,3503.46,37.0,0.012292842105263158,Los Angeles
11278126,1516.0,1.0,3.0,39709.0,6037.0,1093.02,62.0,0.027525749830013345,Los Angeles
12880555,1572.0,3.0,3.0,349512.0,6037.0,4402.29,81.0,0.012595533200576804,Los Angeles
12209824,756.0,1.0,2.0,33710.0,6037.0,565.12,90.0,0.016764164936220707,Los Angeles
10847379,1323.0,2.0,2.0,431000.0,6037.0,5239.25,53.0,0.012156032482598608,Los Angeles
12776761,2164.0,3.0,5.0,307489.0,6037.0,4051.99,18.0,0.01317767464852401,Los Angeles
11611304,3814.0,5.0,5.0,1643584.0,6037.0,19880.53,68.0,0.012095840553327361,Los Angeles
17225205,3732.0,3.5,5.0,1007000.0,6111.0,11180.78,19.0,0.011103058589870905,Ventura
10751661,1318.0,3.0,3.0,369855.0,6037.0,4385.52,42.0,0.011857403577077505,Los Angeles
11205885,1732.0,3.0,3.0,171117.0,6037.0,2933.2,33.0,0.01714148798775107,Los Angeles
14702852,2023.0,2.5,3.0,762000.0,6059.0,11554.06,11.0,0.01516280839895013,Orange
10972003,1175.0,2.0,3.0,226978.0,6037.0,2762.29,59.0,0.012169857871688006,Los Angeles
17086879,1373.0,2.0,3.0,65145.0,6111.0,739.7,60.0,0.011354670350756007,Ventura
11756727,1264.0,2.0,2.0,405753.0,6037.0,4870.4,54.0,0.012003361651053718,Los Angeles
11603080,3932.0,4.0,4.0,2157406.0,6037.0,25993.58,87.0,0.012048534211919315,Los Angeles
11313597,3264.0,5.0,5.0,299000.0,6037.0,4543.75,9.0,0.015196488294314381,Los Angeles
11756819,1496.0,2.0,2.0,367966.0,6037.0,4498.51,52.0,0.012225341471766413,Los Angeles
14001418,2037.0,2.0,4.0,78577.0,6059.0,1528.92,53.0,0.019457602097305828,Orange
11942036,780.0,1.0,2.0,410890.0,6037.0,4975.58,103.0,0.012109274988439727,Los Angeles
11886426,2442.0,2.0,3.0,159427.0,6037.0,3668.3,65.0,0.02300927697316013,Los Angeles
10990805,1289.0,3.0,3.0,362239.0,6037.0,4507.4,43.0,0.012443165976054483,Los Angeles
11298666,1529.0,2.0,3.0,91912.0,6037.0,1885.16,28.0,0.02051048829314997,Los Angeles
12958575,1268.0,2.0,3.0,424000.0,6037.0,5571.43,30.0,0.013140165094339623,Los Angeles
14469927,2301.0,2.5,3.0,644683.0,6059.0,6542.46,37.0,0.010148336469241473,Orange
14632713,678.0,1.0,1.0,231000.0,6059.0,3019.88,28.0,0.013073073593073593,Orange
14160737,1502.0,2.0,3.0,381717.0,6059.0,4545.86,40.0,0.011908979689141432,Orange
12247820,1096.0,2.0,3.0,248984.0,6037.0,3209.71,63.0,0.012891229958551553,Los Angeles
14469869,3097.0,3.0,4.0,515312.0,6059.0,5162.48,37.0,0.010018163753221348,Orange
12884593,1045.0,1.0,3.0,18584.0,6037.0,494.07,122.0,0.026585772707705554,Los Angeles
14261566,2136.0,2.5,5.0,102508.0,6059.0,343.52,92.0,0.003351153080735162,Orange
11147238,1895.0,3.0,3.0,211883.0,6037.0,3080.27,34.0,0.01453759858034859,Los Angeles
11210366,1354.0,2.0,3.0,133295.0,6037.0,2477.2,32.0,0.0185843429986121,Los Angeles
11612464,2013.0,2.0,3.0,158595.0,6037.0,2128.36,87.0,0.013420095211072229,Los Angeles
11456821,1279.0,2.0,3.0,275940.0,6037.0,3419.5,73.0,0.0123921867072552,Los Angeles
13905502,1494.0,2.0,4.0,250288.0,6059.0,4073.46,62.0,0.016275091095058494,Orange
11316958,1227.0,2.0,3.0,139751.0,6037.0,2518.64,25.0,0.018022339732810498,Los Angeles
17235906,3153.0,2.5,4.0,867000.0,6111.0,9679.62,12.0,0.011164498269896194,Ventura
11266599,1778.0,2.0,3.0,190814.0,6037.0,3061.95,27.0,0.01604677853826239,Los Angeles
13905320,1815.0,3.0,5.0,505835.0,6059.0,5917.94,62.0,0.011699348601816798,Orange
12658888,1252.0,3.0,4.0,344761.0,6037.0,5554.06,105.0,0.016109884818758503,Los Angeles
10961972,1918.0,3.0,3.0,485059.0,6037.0,5358.39,78.0,0.011046882956506323,Los Angeles
14019981,2100.0,3.0,3.0,945000.0,6059.0,10570.62,10.0,0.011185841269841271,Orange
17253455,1612.0,2.0,4.0,382499.0,6111.0,4561.5,55.0,0.011925521373912088,Ventura
12981084,1222.0,2.0,3.0,184555.0,6037.0,2483.07,54.0,0.013454363197962668,Los Angeles
